ascii_value,name_len,num_vowels,num_consonent,last_letter_vowel,class
106.167,6,2,4,0,0
106.5,6,3,3,1,0
108.0,8,4,4,1,0
104.833,6,2,4,0,0
106.143,7,2,5,0,0
107.0,7,2,5,0,0
107.167,6,2,4,0,0
106.143,7,2,5,0,0
108.833,6,2,4,0,0
107.167,6,2,4,0,0
110.6,5,1,4,0,0
108.286,7,2,5,0,0
109.0,6,2,4,0,0
107.0,7,3,4,1,0
109.75,4,1,3,0,0
106.5,8,4,4,1,0
108.5,6,2,4,0,0
108.333,6,2,4,0,0
109.0,6,2,4,0,0
105.75,4,2,2,1,0
104.833,6,2,4,0,0
105.857,7,2,5,0,0
105.0,7,4,3,1,0
103.75,4,2,2,0,0
104.889,9,4,5,1,0
105.9,10,4,6,0,0
104.8,10,4,6,1,0
104.0,5,3,2,1,0
104.5,8,4,4,1,0
105.667,9,4,5,0,0
103.889,9,4,5,1,0
105.0,9,4,5,1,0
105.4,10,4,6,1,0
105.0,6,3,3,1,0
106.429,7,3,4,0,0
107.667,6,2,4,0,0
106.0,9,5,4,1,0
104.5,6,2,4,0,0
107.0,6,2,4,0,0
105.0,6,3,3,0,0
107.2,5,3,2,1,0
105.286,7,2,5,0,0
105.333,3,1,2,0,0
102.6,5,2,3,0,0
106.429,7,2,5,0,0
107.0,8,3,5,1,0
104.75,8,3,5,1,0
105.4,5,2,3,1,0
106.4,5,2,3,0,0
106.143,7,2,5,0,0
106.0,4,1,3,0,0
107.375,8,3,5,1,0
106.667,6,2,4,0,0
107.333,6,2,4,0,0
105.333,6,2,4,0,0
106.667,6,2,4,0,0
107.286,7,3,4,1,0
109.5,8,3,5,1,0
103.75,4,2,2,1,0
107.25,4,2,2,1,0
105.625,8,4,4,1,0
106.333,3,2,1,1,0
107.333,6,3,3,1,0
105.714,7,3,4,0,0
106.375,8,4,4,1,0
106.833,6,3,3,1,0
107.429,7,4,3,1,0
107.333,6,3,3,0,0
107.0,7,4,3,1,0
107.375,8,4,4,1,0
106.667,9,5,4,1,0
109.375,8,3,5,0,0
109.286,7,3,4,0,0
109.125,8,4,4,1,0
105.5,6,2,4,0,0
108.25,4,2,2,1,0
105.857,7,3,4,1,0
106.429,7,4,3,0,0
107.0,8,5,3,1,0
108.167,6,4,2,1,0
108.25,8,4,4,1,0
107.4,5,2,3,0,0
107.5,4,1,3,0,0
101.8,5,2,3,1,0
106.778,9,3,6,1,0
107.333,6,1,5,0,0
102.5,4,1,3,0,0
104.6,5,2,3,0,0
105.5,4,1,3,0,0
103.857,7,2,5,0,0
103.5,8,3,5,1,0
104.429,7,2,5,0,0
104.875,8,2,6,0,0
106.143,7,2,5,0,0
106.125,8,2,6,0,0
106.4,5,1,4,0,0
107.429,7,2,5,0,0
107.571,7,2,5,0,0
109.25,8,2,6,0,0
106.889,9,3,6,1,0
107.875,8,3,5,0,0
106.333,6,3,3,1,0
109.167,6,2,4,0,0
110.5,4,0,4,0,0
110.4,5,0,5,0,0
104.2,5,2,3,0,0
104.2,5,2,3,1,0
107.429,7,2,5,0,0
105.333,6,2,4,0,0
108.333,6,2,4,0,0
108.0,6,2,4,0,0
103.667,6,3,3,0,0
105.0,5,2,3,0,0
105.5,6,2,4,0,0
104.667,6,3,3,1,0
105.429,7,2,5,0,0
107.6,5,2,3,0,0
107.857,7,3,4,1,0
108.857,7,3,4,1,0
109.333,3,1,2,0,0
106.5,6,2,4,0,0
105.667,6,3,3,1,0
108.167,6,2,4,0,0
109.8,5,1,4,0,0
106.0,5,3,2,1,0
106.4,5,2,3,1,0
107.0,5,2,3,1,0
107.333,6,2,4,0,0
109.75,4,2,2,1,0
106.667,6,2,4,0,0
107.25,8,3,5,0,0
109.0,7,2,5,0,0
107.714,7,3,4,1,0
103.714,7,3,4,0,0
102.8,5,2,3,1,0
104.0,6,2,4,0,0
106.25,8,3,5,0,0
104.5,8,4,4,1,0
103.167,6,3,3,1,0
103.0,8,4,4,1,0
104.667,6,2,4,0,0
104.167,6,2,4,0,0
103.333,6,3,3,1,0
107.0,5,1,4,0,0
107.5,6,1,5,0,0
103.75,4,2,2,1,0
104.167,6,3,3,1,0
107.286,7,3,4,0,0
107.571,7,2,5,0,0
104.0,6,2,4,0,0
105.4,5,1,4,0,0
104.4,5,2,3,0,0
107.857,7,3,4,0,0
106.0,7,2,5,0,0
108.0,5,1,4,0,0
107.111,9,3,6,1,0
108.333,6,2,4,0,0
108.75,4,1,3,0,0
106.429,7,2,5,0,0
106.571,7,2,5,0,0
108.0,7,2,5,0,0
106.25,8,2,6,0,0
107.714,7,2,5,0,0
108.286,7,2,5,0,0
107.625,8,2,6,0,0
108.714,7,2,5,0,0
110.143,7,2,5,0,0
110.286,7,2,5,0,0
105.6,5,2,3,1,0
105.8,5,2,3,0,0
106.6,5,2,3,0,0
105.25,4,1,3,0,0
106.0,8,4,4,1,0
104.8,5,1,4,0,0
108.75,8,2,6,0,0
107.667,6,2,4,0,0
106.0,8,4,4,1,0
107.75,8,4,4,1,0
109.571,7,2,5,0,0
108.143,7,2,5,0,0
109.571,7,2,5,0,0
105.2,5,2,3,0,0
107.2,5,2,3,1,0
109.75,4,1,3,0,0
108.571,7,2,5,0,0
109.286,7,2,5,0,0
110.714,7,2,5,0,0
107.4,5,2,3,0,0
105.286,7,2,5,0,0
106.857,7,2,5,0,0
105.857,7,2,5,0,0
106.375,8,2,6,0,0
108.333,6,2,4,0,0
107.667,6,2,4,0,0
105.375,8,3,5,1,0
110.167,6,2,4,0,0
108.143,7,1,6,0,0
110.714,7,1,6,0,0
105.778,9,5,4,1,0
106.875,8,4,4,1,0
107.222,9,4,5,1,0
108.333,6,3,3,0,0
108.714,7,4,3,1,0
111.667,6,2,4,0,0
106.2,5,2,3,0,0
107.2,5,3,2,1,0
107.5,8,3,5,0,0
106.889,9,4,5,1,0
108.444,9,4,5,1,0
109.0,5,2,3,0,0
108.25,8,4,4,1,0
108.5,6,3,3,1,0
106.111,9,4,5,1,0
106.9,10,4,6,1,0
107.889,9,4,5,1,0
108.5,6,2,4,0,0
109.167,6,2,4,0,0
110.167,6,2,4,0,0
109.286,7,2,5,0,0
106.857,7,3,4,0,0
106.75,8,3,5,0,0
111.167,6,2,4,0,0
109.125,8,3,5,0,0
108.333,6,2,4,0,0
111.0,6,2,4,0,0
108.333,6,3,3,1,0
111.429,7,3,4,0,0
109.75,8,3,5,0,0
107.125,8,3,5,0,0
108.571,7,2,5,0,0
107.143,7,3,4,0,0
108.833,6,2,4,0,0
109.5,6,2,4,0,0
109.714,7,3,4,0,0
111.833,6,2,4,0,0
111.667,3,1,2,0,0
112.5,4,1,3,0,0
109.333,6,3,3,1,0
112.75,4,1,3,0,0
108.143,7,3,4,1,0
108.333,6,2,4,0,0
111.0,6,2,4,0,0
109.571,7,3,4,1,0
111.0,7,3,4,1,0
108.571,7,3,4,1,0
113.667,3,1,2,0,0
113.25,4,0,4,0,0
108.2,5,2,3,1,0
100.5,2,1,1,1,0
100.6,5,3,2,1,0
102.333,6,4,2,1,0
104.333,6,3,3,0,0
105.333,6,3,3,0,0
100.4,5,2,3,0,0
103.714,7,3,4,1,0
104.857,7,3,4,1,0
102.0,6,2,4,0,0
103.667,6,2,4,0,0
102.4,5,2,3,0,0
103.4,5,2,3,0,0
101.5,4,2,2,1,0
105.167,6,2,4,0,0
103.857,7,3,4,0,0
105.5,4,1,3,0,0
106.4,5,1,4,0,0
102.2,5,2,3,0,0
103.0,5,2,3,0,0
103.8,5,2,3,0,0
105.4,5,2,3,0,0
102.0,3,2,1,1,0
102.833,6,3,3,0,0
102.833,6,3,3,0,0
103.5,6,3,3,0,0
106.167,6,2,4,0,0
102.25,4,2,2,0,0
103.25,4,2,2,0,0
103.0,5,3,2,1,0
102.667,6,4,2,1,0
106.0,6,3,3,0,0
103.75,4,2,2,0,0
105.333,6,3,3,0,0
106.2,5,3,2,1,0
103.667,6,3,3,1,0
103.25,4,1,3,0,0
103.167,6,3,3,0,0
104.4,5,2,3,0,0
103.4,5,2,3,0,0
106.2,5,2,3,0,0
103.0,3,1,2,0,0
101.5,4,2,2,1,0
105.429,7,2,5,0,0
105.429,7,2,5,0,0
102.5,4,2,2,1,0
103.333,6,3,3,0,0
103.143,7,3,4,0,0
104.0,5,2,3,0,0
106.2,5,2,3,0,0
104.25,4,1,3,0,0
105.667,6,2,4,0,0
106.5,6,2,4,0,0
103.833,6,3,3,1,0
105.0,4,2,2,1,0
103.4,5,3,2,1,0
107.667,6,2,4,0,0
108.714,7,2,5,0,0
101.4,5,2,3,0,0
102.833,6,2,4,0,0
103.0,5,2,3,1,0
102.2,5,2,3,0,0
102.0,6,3,3,0,0
103.0,5,2,3,0,0
107.5,8,3,5,0,0
105.667,6,2,4,0,0
105.833,6,2,4,0,0
102.667,6,2,4,0,0
105.714,7,2,5,0,0
105.5,4,1,3,0,0
108.429,7,2,5,0,0
104.4,5,2,3,1,0
105.2,5,2,3,1,0
105.8,5,2,3,1,0
105.5,6,2,4,0,0
106.6,5,2,3,1,0
103.667,3,1,2,0,0
101.6,5,2,3,0,0
106.4,5,1,4,0,0
102.5,6,3,3,0,0
103.75,4,1,3,0,0
104.0,4,2,2,1,0
104.167,6,3,3,0,0
103.6,5,2,3,0,0
104.5,4,1,3,0,0
106.833,6,2,4,0,0
103.6,5,2,3,1,0
103.667,6,2,4,0,0
103.625,8,3,5,0,0
105.0,7,3,4,0,0
104.167,6,2,4,0,0
106.5,4,1,3,0,0
105.833,6,2,4,0,0
106.143,7,2,5,0,0
106.167,6,2,4,0,0
106.625,8,2,6,0,0
107.833,6,2,4,0,0
107.0,6,2,4,0,0
104.0,3,2,1,1,0
109.2,5,1,4,0,0
105.0,10,4,6,0,0
103.333,6,2,4,0,0
106.333,6,2,4,0,0
103.0,5,2,3,1,0
104.143,7,3,4,0,0
104.333,6,2,4,0,0
103.5,6,3,3,1,0
105.0,6,2,4,0,0
104.714,7,2,5,0,0
105.625,8,2,6,0,0
107.2,5,1,4,0,0
104.8,5,2,3,0,0
106.333,6,2,4,0,0
108.333,6,2,4,0,0
105.0,4,2,2,1,0
105.8,5,2,3,0,0
107.0,5,2,3,0,0
106.5,6,2,4,0,0
108.0,6,2,4,0,0
106.75,8,3,5,0,0
105.75,4,1,3,0,0
105.0,6,2,4,0,0
104.286,7,2,5,0,0
104.167,6,3,3,1,0
105.5,6,2,4,0,0
105.667,6,2,4,0,0
107.714,7,2,5,0,0
107.5,6,2,4,0,0
104.833,6,3,3,1,0
106.333,6,2,4,0,0
107.333,6,2,4,0,0
108.833,6,2,4,0,0
109.0,6,1,5,0,0
106.0,4,1,3,0,0
105.167,6,2,4,0,0
107.5,6,2,4,0,0
108.714,7,3,4,0,0
105.667,6,2,4,0,0
107.833,6,3,3,0,0
109.833,6,3,3,0,0
110.75,8,4,4,0,0
105.333,6,2,4,0,0
107.0,6,2,4,0,0
107.375,8,3,5,0,0
106.333,6,2,4,0,0
106.571,7,2,5,0,0
108.4,10,3,7,0,0
108.167,6,2,4,0,0
108.75,8,3,5,0,0
106.857,7,2,5,0,0
108.0,7,2,5,0,0
110.0,5,1,4,0,0
106.8,5,1,4,0,0
105.167,6,2,4,1,0
104.75,8,3,5,0,0
105.333,9,3,6,0,0
106.714,7,2,5,0,0
107.375,8,2,6,0,0
107.75,4,1,3,0,0
108.714,7,2,5,0,0
107.857,7,2,5,0,0
108.375,8,2,6,0,0
108.0,4,2,2,1,0
107.333,6,3,3,1,0
108.4,5,2,3,0,0
108.6,5,3,2,1,0
109.6,5,2,3,0,0
109.833,6,3,3,1,0
110.714,7,3,4,0,0
112.0,8,3,5,0,0
109.778,9,4,5,1,0
106.286,7,2,5,0,0
107.0,7,3,4,0,0
107.0,6,2,4,0,0
109.167,6,2,4,0,0
106.5,6,3,3,1,0
108.0,6,2,4,0,0
110.8,5,1,4,0,0
107.286,7,2,5,0,0
103.333,6,3,3,0,0
104.6,5,2,3,0,0
104.667,6,3,3,1,0
102.667,6,3,3,0,0
105.0,6,2,4,0,0
105.667,6,2,4,0,0
106.5,6,2,4,0,0
105.333,6,2,4,0,0
105.714,7,2,5,0,0
106.333,6,2,4,0,0
104.833,6,3,3,1,0
105.429,7,3,4,0,0
107.4,5,2,3,0,0
105.0,7,3,4,0,0
106.333,6,2,4,0,0
106.143,7,3,4,1,0
106.667,6,2,4,0,0
106.857,7,2,5,0,0
108.667,6,2,4,0,0
105.0,7,2,5,0,0
106.2,5,2,3,0,0
106.0,5,2,3,0,0
107.8,5,2,3,0,0
106.75,4,1,3,0,0
108.143,7,2,5,0,0
108.444,9,3,6,1,0
107.667,6,3,3,1,0
105.5,6,2,4,0,0
106.167,6,2,4,0,0
106.4,5,1,4,0,0
107.167,6,2,4,0,0
108.833,6,1,5,0,0
107.6,5,2,3,0,0
106.0,6,2,4,0,0
107.25,4,1,3,0,0
105.333,6,3,3,1,0
106.833,6,2,4,0,0
108.667,6,2,4,0,0
108.0,6,2,4,0,0
109.25,4,1,3,0,0
107.429,7,2,5,0,0
109.0,7,3,4,0,0
109.0,5,2,3,1,0
104.833,6,3,3,0,0
106.0,4,2,2,1,0
106.4,5,2,3,0,0
106.6,5,2,3,0,0
106.8,5,2,3,0,0
106.167,6,3,3,0,0
104.8,5,2,3,0,0
104.4,5,2,3,0,0
105.286,7,3,4,0,0
105.167,6,3,3,0,0
103.6,5,2,3,0,0
105.667,6,2,4,0,0
106.429,7,3,4,1,0
107.5,6,2,4,0,0
105.0,6,2,4,0,0
105.25,8,3,5,0,0
108.4,5,2,3,0,0
106.0,5,2,3,0,0
108.5,6,3,3,0,0
103.714,7,4,3,1,0
103.714,7,3,4,0,0
104.667,6,2,4,0,0
104.8,5,2,3,0,0
105.8,5,3,2,1,0
107.222,9,5,4,1,0
107.333,6,3,3,0,0
106.167,6,2,4,0,0
109.167,6,2,4,0,0
108.429,7,2,5,0,0
107.333,9,3,6,0,0
105.0,8,2,6,0,0
106.111,9,2,7,0,0
105.857,7,2,5,0,0
107.714,7,2,5,0,0
109.25,8,2,6,0,0
108.5,6,2,4,0,0
107.5,6,2,4,0,0
106.143,7,2,5,0,0
104.833,6,2,4,0,0
106.6,5,2,3,0,0
106.8,5,2,3,1,0
105.714,7,2,5,0,0
106.833,6,2,4,0,0
108.125,8,4,4,1,0
110.667,6,1,5,0,0
110.0,5,1,4,0,0
109.5,6,1,5,0,0
106.5,6,2,4,0,0
108.5,6,2,4,0,0
104.875,8,4,4,1,0
104.0,6,2,4,0,0
105.0,7,3,4,1,0
104.25,4,1,3,0,0
105.333,6,2,4,0,0
106.857,7,2,5,0,0
106.5,8,2,6,0,0
107.375,8,3,5,1,0
103.833,6,3,3,1,0
107.6,5,1,4,0,0
104.429,7,2,5,0,0
107.375,8,3,5,0,0
107.111,9,4,5,1,0
108.167,6,2,4,0,0
105.833,6,2,4,0,0
106.429,7,2,5,0,0
105.583,12,5,7,1,0
107.333,6,2,4,0,0
107.429,7,3,4,1,0
107.375,8,4,4,1,0
108.167,6,2,4,0,0
106.0,6,2,4,0,0
105.875,8,3,5,1,0
109.0,8,3,5,1,0
107.5,4,2,2,1,0
106.333,6,2,4,0,0
108.0,5,2,3,0,0
106.167,6,1,5,0,0
105.75,8,2,6,0,0
106.0,9,2,7,0,0
109.333,6,2,4,0,0
107.6,5,1,4,0,0
106.143,7,2,5,0,0
106.714,7,2,5,0,0
106.875,8,2,6,0,0
109.833,6,1,5,0,0
109.167,6,2,4,0,0
109.0,4,2,2,1,0
107.6,5,2,3,1,0
109.833,6,2,4,0,0
105.0,6,2,4,0,0
107.857,7,3,4,1,0
109.0,5,1,4,0,0
110.286,7,2,5,0,0
108.5,6,2,4,0,0
109.5,6,2,4,0,0
110.167,6,2,4,0,0
108.0,7,2,5,0,0
109.571,7,3,4,0,0
105.125,8,4,4,0,0
109.167,6,3,3,1,0
104.875,8,4,4,1,0
104.0,6,3,3,1,0
104.2,5,3,2,1,0
105.0,4,2,2,0,0
105.5,4,2,2,0,0
106.75,4,3,1,1,0
106.143,7,4,3,1,0
106.571,7,4,3,1,0
107.333,6,3,3,1,0
106.286,7,4,3,1,0
108.167,6,2,4,0,0
106.571,7,2,5,0,0
107.125,8,3,5,1,0
102.8,5,2,3,1,0
105.0,7,2,5,0,0
104.571,7,2,5,0,0
106.25,4,1,3,0,0
105.143,7,2,5,0,0
108.143,7,2,5,0,0
105.667,6,2,4,0,0
108.714,7,2,5,0,0
105.125,8,3,5,0,0
107.5,6,2,4,0,0
105.857,7,2,5,0,0
105.5,6,2,4,0,0
106.167,6,2,4,0,0
106.833,6,2,4,0,0
109.0,6,2,4,0,0
106.667,6,2,4,0,0
106.875,8,2,6,0,0
109.333,6,2,4,0,0
109.0,8,4,4,1,0
105.8,5,2,3,0,0
106.8,5,2,3,0,0
108.5,4,2,2,1,0
107.667,6,3,3,1,0
110.0,6,3,3,1,0
108.286,7,3,4,1,0
110.167,6,3,3,1,0
108.429,7,2,5,0,0
106.4,5,3,2,1,0
106.429,7,3,4,1,0
105.667,6,2,4,0,0
108.571,7,3,4,1,0
105.571,7,2,5,0,0
107.5,2,1,1,1,0
104.0,3,2,1,1,0
105.0,5,2,3,0,0
106.667,6,2,4,0,0
106.4,5,1,4,0,0
107.333,6,2,4,0,0
103.8,5,3,2,1,0
108.167,6,2,4,0,0
108.5,4,1,3,0,0
105.167,6,3,3,1,0
103.8,5,2,3,1,0
105.0,5,2,3,0,0
105.75,4,2,2,1,0
105.667,6,2,4,0,0
109.0,6,1,5,0,0
105.429,7,2,5,0,0
106.167,6,3,3,1,0
108.5,6,2,4,0,0
110.4,5,1,4,0,0
108.0,6,2,4,0,0
110.714,7,2,5,0,0
109.75,4,1,3,0,0
108.333,6,2,4,0,0
110.0,6,2,4,0,0
107.0,5,2,3,0,0
107.8,5,2,3,0,0
108.333,6,3,3,1,0
107.0,4,1,3,0,0
110.0,5,2,3,0,0
109.429,7,4,3,1,0
108.833,6,3,3,0,0
109.833,6,3,3,0,0
107.0,4,2,2,1,0
104.333,6,3,3,1,0
105.857,7,4,3,1,0
108.286,7,4,3,1,0
111.0,6,2,4,0,0
105.6,5,3,2,1,0
110.4,5,2,3,0,0
107.2,5,3,2,1,0
107.167,6,3,3,1,0
108.143,7,3,4,0,0
107.25,4,3,1,1,0
112.0,7,3,4,0,0
108.0,7,3,4,0,0
108.25,8,3,5,0,0
107.778,9,3,6,0,0
107.8,5,3,2,1,0
108.2,5,2,3,0,0
109.0,5,2,3,0,0
110.167,6,2,4,0,0
107.5,6,2,4,0,0
108.5,6,2,4,0,0
108.0,5,3,2,1,0
112.0,3,1,2,0,0
109.0,5,2,3,1,0
113.0,4,1,3,0,0
110.6,5,2,3,1,0
108.6,5,3,2,1,0
103.6,5,1,4,0,0
104.5,4,1,3,0,0
103.857,7,3,4,0,0
103.875,8,3,5,0,0
109.6,10,3,7,0,0
107.0,4,2,2,0,0
104.0,7,2,5,0,0
106.8,5,2,3,0,0
108.333,6,2,4,0,0
106.75,4,1,3,0,0
103.143,7,4,3,1,0
106.0,7,3,4,1,0
107.833,6,2,4,0,0
109.5,6,2,4,0,0
111.167,6,1,5,0,0
107.333,3,2,1,1,0
107.5,4,2,2,0,0
110.75,4,2,2,0,0
107.0,4,1,3,0,0
107.333,6,2,4,0,0
108.333,6,2,4,0,0
105.667,6,3,3,1,0
108.75,4,2,2,1,0
108.0,5,2,3,0,0
110.0,5,2,3,0,0
108.429,7,2,5,0,0
108.75,8,3,5,1,0
110.25,8,2,6,0,0
109.8,5,2,3,1,0
109.2,5,2,3,0,0
108.5,4,1,3,0,0
109.333,6,2,4,0,0
111.75,4,1,3,0,0
110.333,6,2,4,0,0
111.0,7,2,5,0,0
109.143,7,2,5,0,0
108.167,6,3,3,0,0
110.833,6,2,4,0,0
107.75,8,2,6,0,0
109.0,7,2,5,0,0
108.0,6,3,3,0,0
108.4,5,2,3,0,0
110.667,6,2,4,0,0
109.0,7,3,4,0,0
109.571,7,3,4,0,0
109.571,7,3,4,0,0
112.167,6,2,4,0,0
108.0,5,1,4,0,0
112.167,6,2,4,0,0
112.333,6,2,4,0,0
111.833,6,2,4,0,0
113.0,6,2,4,0,0
114.0,3,1,2,0,0
106.286,7,4,3,1,0
112.5,2,0,2,0,0
107.167,6,2,4,0,0
108.2,5,1,4,0,0
109.0,5,1,4,0,0
108.0,5,2,3,1,0
113.0,5,1,4,0,0
113.0,4,1,3,0,0
102.25,4,3,1,0,0
104.25,4,3,1,0,0
103.667,3,2,1,0,0
104.0,3,2,1,0,0
105.5,4,2,2,0,0
102.5,4,2,2,0,0
104.333,3,1,2,0,0
103.625,8,4,4,0,0
104.571,7,3,4,0,0
103.625,8,4,4,1,0
106.571,7,3,4,0,0
107.833,6,3,3,0,0
102.333,6,3,3,0,0
106.333,6,3,3,1,0
105.2,5,2,3,0,0
100.667,3,2,1,1,0
103.0,4,2,2,0,0
104.0,4,2,2,0,0
106.0,6,3,3,0,0
107.8,5,2,3,0,0
107.286,7,3,4,1,0
109.25,4,2,2,0,0
107.5,8,5,3,1,0
102.5,6,3,3,1,0
104.286,7,4,3,1,0
108.5,8,4,4,0,0
108.833,6,2,4,0,0
107.571,7,4,3,1,0
108.25,4,2,2,0,0
108.5,4,2,2,0,0
106.2,5,2,3,0,0
102.2,5,4,1,1,0
103.0,6,4,2,1,0
104.333,3,2,1,1,0
102.5,4,3,1,1,0
108.444,9,4,5,1,0
104.6,5,3,2,0,0
105.6,5,3,2,1,0
105.0,6,3,3,1,0
106.75,4,2,2,0,0
107.0,5,2,3,0,0
103.75,4,3,1,1,0
105.0,4,2,2,0,0
107.75,4,2,2,0,0
107.0,9,4,5,1,0
105.0,5,3,2,0,0
106.0,5,3,2,0,0
104.167,6,3,3,0,0
108.0,4,2,2,0,0
107.2,5,3,2,1,0
107.667,6,3,3,0,0
107.8,5,2,3,1,0
107.75,4,2,2,1,0
109.2,5,2,3,0,0
102.75,4,2,2,0,0
105.25,4,2,2,0,0
105.2,5,3,2,1,0
106.667,6,3,3,0,0
106.0,5,3,2,1,0
107.25,4,2,2,0,0
108.25,4,2,2,0,0
107.0,8,4,4,0,0
105.333,6,3,3,0,0
107.0,5,2,3,0,0
109.8,5,2,3,0,0
104.8,5,3,2,1,0
104.0,9,5,4,1,0
103.4,5,3,2,1,0
103.429,7,4,3,1,0
104.2,5,3,2,1,0
105.667,6,3,3,1,0
106.2,5,3,2,1,0
105.2,5,2,3,1,0
109.0,4,1,3,0,0
107.75,4,2,2,0,0
109.5,4,2,2,0,0
106.667,6,2,4,0,0
107.778,9,3,6,0,0
106.625,8,3,5,0,0
107.833,6,2,4,0,0
106.75,8,4,4,1,0
106.333,6,2,4,0,0
106.167,6,2,4,0,0
105.857,7,2,5,0,0
106.8,5,3,2,1,0
106.2,5,2,3,0,0
105.667,9,5,4,1,0
104.8,5,4,1,1,0
107.571,7,4,3,0,0
105.5,6,4,2,1,0
105.333,3,2,1,1,0
106.25,4,2,2,0,0
106.5,4,2,2,0,0
106.4,5,2,3,0,0
109.5,4,1,3,0,0
105.0,7,4,3,1,0
106.2,5,3,2,1,0
109.0,8,5,3,1,0
105.6,5,2,3,0,0
106.25,4,3,1,1,0
107.667,6,4,2,1,0
109.75,4,2,2,0,0
109.0,3,1,2,0,0
106.25,4,2,2,1,0
108.5,4,2,2,0,0
108.5,6,3,3,1,0
109.6,5,2,3,0,0
110.4,5,2,3,0,0
108.833,6,3,3,1,0
109.167,6,2,4,0,0
110.6,5,2,3,0,0
105.667,3,2,1,1,0
102.6,5,3,2,0,0
103.333,6,3,3,0,0
103.6,5,3,2,0,0
104.2,5,3,2,0,0
104.0,6,3,3,0,0
103.625,8,4,4,1,0
104.125,8,4,4,1,0
104.0,4,2,2,0,0
103.0,5,2,3,0,0
104.6,5,2,3,0,0
106.143,7,4,3,1,0
105.2,5,3,2,0,0
105.2,5,3,2,1,0
105.5,4,3,1,1,0
103.8,5,4,1,1,0
103.833,6,4,2,0,0
105.429,7,4,3,0,0
105.667,6,4,2,0,0
104.4,5,3,2,0,0
105.2,5,3,2,0,0
103.833,6,4,2,1,0
107.4,5,3,2,0,0
106.0,4,2,2,0,0
106.167,6,3,3,0,0
106.2,5,3,2,1,0
108.6,5,3,2,1,0
107.0,4,3,1,1,0
108.4,5,3,2,0,0
109.833,6,4,2,1,0
106.5,6,3,3,0,0
104.4,5,3,2,0,0
104.667,6,3,3,0,0
106.0,5,2,3,0,0
106.2,5,2,3,0,0
106.8,5,2,3,0,0
105.571,7,3,4,0,0
107.0,6,2,4,0,0
108.0,6,2,4,0,0
105.2,5,3,2,0,0
103.833,6,4,2,1,0
108.333,6,3,3,0,0
107.286,7,4,3,1,0
108.714,7,4,3,1,0
108.333,6,3,3,1,0
106.714,7,4,3,1,0
106.125,8,3,5,0,0
106.8,5,2,3,0,0
105.143,7,4,3,0,0
105.833,6,3,3,0,0
106.5,6,3,3,0,0
105.143,7,4,3,1,0
110.0,4,2,2,0,0
106.667,6,3,3,0,0
106.667,6,3,3,0,0
107.714,7,3,4,0,0
108.0,4,2,2,1,0
106.2,5,2,3,0,0
105.75,8,3,5,0,0
106.333,6,2,4,0,0
107.4,5,3,2,1,0
105.429,7,4,3,0,0
107.8,5,2,3,0,0
106.833,6,3,3,0,0
105.75,4,3,1,1,0
107.4,5,3,2,1,0
106.333,6,3,3,0,0
109.75,4,2,2,0,0
106.4,5,2,3,0,0
112.8,5,3,2,1,0
108.2,5,3,2,1,0
108.167,6,3,3,0,0
110.0,5,2,3,0,0
110.4,5,2,3,0,0
105.4,5,3,2,0,0
107.0,4,2,2,0,0
107.5,4,2,2,0,0
108.0,5,2,3,0,0
108.5,4,2,2,0,0
108.5,4,2,2,0,0
109.5,4,2,2,0,0
110.571,7,3,4,0,0
111.8,5,2,3,0,0
111.25,4,2,2,0,0
111.333,3,2,1,1,0
111.0,4,2,2,0,0
112.0,4,2,2,0,0
113.8,5,2,3,0,0
114.667,3,1,2,0,0
107.75,4,2,2,0,0
108.0,4,3,1,1,0
108.25,4,2,2,0,0
104.0,5,3,2,0,0
105.6,5,3,2,0,0
106.2,5,3,2,0,0
105.75,4,2,2,0,0
104.4,5,2,3,0,0
106.0,5,2,3,0,0
106.6,5,3,2,0,0
105.0,6,4,2,0,0
106.833,6,4,2,0,0
106.6,5,3,2,0,0
105.0,6,4,2,1,0
107.286,7,4,3,0,0
107.75,4,2,2,0,0
108.5,4,2,2,0,0
108.4,5,3,2,1,0
107.667,6,3,3,0,0
107.286,7,4,3,0,0
105.8,5,3,2,0,0
108.75,4,2,2,0,0
107.0,7,4,3,0,0
109.0,4,2,2,0,0
108.8,5,2,3,0,0
108.333,6,3,3,0,0
105.833,6,3,3,0,0
106.6,5,3,2,0,0
107.6,5,2,3,0,0
109.75,4,2,2,0,0
107.0,6,3,3,0,0
107.833,6,3,3,0,0
107.833,6,3,3,0,0
109.0,5,2,3,0,0
110.6,5,2,3,0,0
117.5,4,1,3,0,0
101.5,2,1,1,1,0
104.143,7,4,3,0,0
105.143,7,4,3,0,0
102.4,5,2,3,0,0
102.833,6,3,3,1,0
102.571,7,4,3,1,0
101.667,6,2,4,0,0
104.8,5,2,3,0,0
103.5,6,3,3,0,0
103.2,5,2,3,0,0
104.0,5,2,3,0,0
105.778,9,3,6,0,0
102.833,6,3,3,1,0
104.143,7,3,4,0,0
104.667,6,2,4,0,0
100.8,5,3,2,1,0
103.0,6,3,3,1,0
102.714,7,4,3,1,0
106.25,8,4,4,0,0
104.571,7,3,4,1,0
101.667,6,2,4,0,0
100.75,4,2,2,1,0
104.143,7,4,3,0,0
102.0,5,2,3,0,0
102.6,5,2,3,0,0
104.0,6,3,3,0,0
104.8,5,2,3,0,0
